Wall Street Plaza,New York City,136.6,33,1973,,office
W Minneapolis - The Foshay,Minneapolis,136.6,32,1929,steel,hotel
Sheraton Dallas Hotel North Tower,Dallas,136.6,31,1980,,hotel
One Dallas Center,Dallas,136.6,30,1979,,residential / office
AT&T Switching Center,Los Angeles,136.6,17,1961,,office
1250 Broadway,New York City,136.3,30,1970,steel,office
La Perla Ocean Residences,Sunny Isles Beach,136.3,42,2006,concrete,residential
Ivy Tower,New York City,136.3,41,2003,concrete,residential
Omni Fort Worth Hotel,Fort Worth,136.3,33,2009,concrete,residential / hotel
Fifth Third Center,Charlotte,136.3,30,1997,,office
100 First Plaza,San Francisco,136.2,27,1988,,office
Ann & Robert H. Lurie Children's Hospital of Chicago,Chicago,136.2,22,2012,composite,hospital
University Club Tower,Milwaukee,136,36,2007,concrete,residential
Greenwich Club Residences,New York City,135.9,37,1931,steel,residential
Manchester Grand Hyatt Seaport,San Diego,135.9,34,2003,steel,hotel
Savoy-Plaza Hotel,New York City,135.9,33,1930,steel,hotel
Fifth Third Center,Cleveland,135.9,27,1991,,office
Millennium Place Tower 2,Boston,135.8,36,2001,,residential / hotel
Liberty Court,New York City,135.6,44,1987,,residential
Club M at Turtle Bay,New York City,135.6,39,1988,,residential
300 South Wacker,Chicago,135.6,36,1971,concrete,office
444 North Michigan,Chicago,135.6,36,1976,,office
1400 Broadway,New York City,135.6,35,1931,steel,office
One Main Place,Dallas,135.6,34,1968,,office
Two PNC Plaza,Pittsburgh,135.6,34,1975,,office
120 Wall Street,New York City,135.6,33,1930,steel,office
Fisher Building,Detroit,135.5,30,1928,steel,office
Four Leaf Towers 1,Houston,135.3,40,1982,,residential
Four Leaf Towers 2,Houston,135.3,40,1982,,residential
The Westin Diplomat Resort,Hollywood,135.3,39,2002,concrete,hotel
Weston Centre,San Antonio,135.3,32,1989,,office
Trump Hollywood,Hollywood,135,40,2009,concrete,residential
Bridge Tower Place,New York City,135,38,2001,concrete,hotel
100 Park Avenue,New York City,135,36,1949,steel,office
85 Broad Street,New York City,135,32,1983,,office
Xerox Tower,Rochester,135,30,1968,steel,office
Jackson Tower,St. Paul,135,46,1986,concrete,residential
Element New York Times Square West,New York City,135,39,2010,concrete,hotel
Daily Commerce Building,New York City,135,38,1931,steel,office
City Hall,Kansas City,135,30,1937,steel,government
Optima Chicago Center,Chicago,134.9,42,2014,concrete,residential
Lucerne Apartments,New York City,134.9,45,1991,concrete,residential
Harriman Building,New York City,134.7,37,1928,steel,residential / office
Texaco Center,New Orleans,134.7,32,1983,,office
One Summit Square,Fort Wayne,134.7,27,1982,concrete,office
11 Greenway Plaza,Houston,134.4,31,1979,,office
9 Greenway Plaza,Houston,134.4,31,1978,,office
SunTrust Center,Orlando,134.4,30,1988,concrete,office
Hartford 21,Hartford,134.1,36,2006,steel,residential
The Beach Club Tower 1,Hallandale Beach,134.1,43,2005,concrete,residential
The Beach Club Tower 3,Hallandale Beach,134.1,43,2007,concrete,residential
Met 1,Miami,134.1,40,2007,concrete,residential
Fifteen Twenty-One Second Avenue,Seattle,134.1,38,2008,concrete,residential
One Seaport Plaza,New York City,134.1,35,1984,,office
City Place,Oklahoma City,134.1,33,1931,steel,office
The Olivia,New York City,134.1,33,2001,composite,residential / office
One Canal Place,New Orleans,134,32,1979,steel,office
The Mondrian,New York City,133.8,43,1992,concrete,residential
Allison Tower,The Woodlands,133.8,32,2002,,office
One Park Tower,Atlanta,133.8,32,1961,steel,office
Tower 52,New York City,133.8,34,1983,,office
W Dallas Victory Hotel & Residences,Dallas,133.8,32,2006,concrete,hotel
Wrigley Building,Chicago,133.5,27,1922,steel,office
Park Laurel Condominiums,New York City,133.5,40,2001,concrete,residential
Willoughby Tower,Chicago,133.5,38,1929,steel,office
The Crest,New York City,133.5,35,1929,steel,residential
Borden Building,Columbus,133.5,34,1974,steel,office
Empire Trust Company Building,New York City,133.5,33,1927,steel,office
Fifth Avenue Tower,New York City,133.5,33,1986,,residential / office
17th Street Plaza,Denver,133.5,32,1982,,office
One California,San Francisco,133.5,32,1969,steel,office
1010 Common,New Orleans,133.5,31,1970,concrete,office
Cadillac Tower,Detroit,133.2,40,1927,steel,office
The Peninsula,Jacksonville,133.2,36,2006,concrete,residential
Regions Harbert Plaza,Birmingham,133.2,32,1989,,office
Residence Inn New York Manhattan/Times Square,New York City,133.1,43,2006,concrete,residential / hotel
Cira Centre,Philadelphia,133.1,29,2005,steel,office
David Stott Building,Detroit,133.1,32,1929,steel,office
Crystal Point,Jersey City,132.9,42,2009,concrete,residential
San Francisco Marriott,San Francisco,132.9,39,1989,steel,hotel
750 3rd Avenue,New York City,132.9,34,1958,steel,office
Annenberg Pavillion,New York City,132.9,26,1974,steel,office
140 New Montgomery Street,San Francisco,132.7,26,1925,steel,residential / hotel
Russ Building,San Francisco,132.6,32,1927,steel,office
Archstone Midtown West,New York City,132.6,40,1998,concrete,residential
Trump Plaza,New Rochelle,132.6,40,2007,concrete,residential
Two Logan Square,Philadelphia,132.6,35,1987,,office
745 5th Avenue,New York City,132.6,34,1931,steel,office
AT&T Tower,Jacksonville,132.6,32,1983,,office
123 North Wacker,Chicago,132.6,30,1986,,office
Caesars Palace Tower,Las Vegas,132.6,29,1998,,hotel
60 East End Avenue,New York City,132.6,43,1972,,residential
180 North LaSalle,Chicago,132.6,37,1972,concrete,office
1111 Brickell Avenue,Miami,132.6,31,2001,,office
The Palisades,Fort Lee,132.3,41,2001,concrete,residential
First Interstate Tower North,Denver,132.3,32,1974,,office
Oklahoma Tower,Oklahoma City,132.3,31,1982,,office
Spring,Austin,132.3,43,2009,concrete,residential
Phoenix Tower,Houston,132.3,34,1984,,office
1600 Pacific Tower,Dallas,132.3,31,1964,,
Silver Tower,Chicago,132.1,39,2010,concrete,residential
5900 Wilshire,Los Angeles,132,31,1971,steel,office
225 West Wacker,Chicago,132,28,1989,concrete,office
Confucius Plaza Apartments,New York City,132,44,1976,,residential
The Vanderbilt,New York City,132,40,1986,concrete,residential
ITT Building,New York City,132,35,1928,steel,office
Loft 2,Miami,132,35,2007,concrete,residential
Two Wells Fargo Center,Charlotte,132,32,1971,,office
Calyon Building,New York City,131.7,32,1952,steel,office
Kent Building,New York City,131.7,32,1952,steel,office
110 East 59th Street,New York City,131.7,37,1969,,office
535 5th Avenue,New York City,131.7,36,1926,steel,office
National City Bank Building,New York City,131.7,32,1928,steel,office
Bush Tower,New York City,131.7,30,1917,steel,office
Riverplace Tower,Jacksonville,131.7,28,1967,precast,office
The Savoy Condominiums,New York City,131.7,42,1986,concrete,residential
BKLYN Air,New York City,131.7,39,2014,concrete,residential
Borgata Hotel & Casino,Atlantic City,131.4,42,2007,concrete,hotel / casino
1130 South Michigan,Chicago,131.4,43,1967,concrete,residential
Two Hanover Square,Raleigh,131.4,29,1991,,office
Evo at Cira Centre South,Philadelphia,131.1,33,2014,concrete,residential
Bellevue Towers One,Bellevue,131.1,42,2008,concrete,residential
100 North Main Building,Memphis,131.1,37,1965,concrete,office
EQT Plaza,Pittsburgh,131.1,32,1987,,office
135 East 57th Street,New York City,131.1,31,1988,,office
One Woodward Avenue,Detroit,131.1,28,1963,,office
Carl B. Stokes Federal Courthouse,Cleveland,131.1,23,2002,steel,government
Baltimore Marriott Waterfront Hotel,Baltimore,131.1,32,2001,concrete,hotel
Memorial Hermann Medical Plaza,Houston,131,28,2007,concrete,multiple
McClurg Court Center A,Chicago,131,46,1971,concrete,residential
McClurg Court Center B,Chicago,131,46,1971,concrete,residential
1700 Market Street,Philadelphia,131,32,1968,concrete,office
Trump Taj Mahal Casino Hotel,Atlantic City,130.8,42,1990,composite,hotel / casino
860 U.N. Plaza Apartments,New York City,130.8,40,1966,,residential
870 U.N. Plaza Apartments,New York City,130.8,40,1966,,residential
Fred F. French Building,New York City,130.8,38,1927,steel,office
AT&T Building,New York City,130.8,28,1930,steel,office
Linc LIC,New York City,130.8,41,2013,concrete,residential
First Hawaiian Center,Honolulu,130.8,30,1996,steel,office
1555 North Astor,Chicago,130.6,48,1975,concrete,residential
One Carnegie Hill,New York City,130.5,41,2006,concrete,residential
712 Main Street,Houston,130.5,37,1929,steel,office
Squibb Building,New York City,130.5,34,1972,,office
101 Warren Street,New York City,130.5,32,2008,concrete,residential
1100 Peachtree,Atlanta,130.5,28,1990,,office
Bank of America Building,Providence,130.5,26,1927,steel,abandoned
Manhattan Plaza Apartments I,New York City,130.4,46,1977,concrete,residential
Manhattan Plaza Apartments II,New York City,130.4,46,1977,concrete,residential
Harlem River Park Tower I,New York City,130.4,44,1975,concrete,residential
Harlem River Park Tower II,New York City,130.4,44,1975,concrete,residential
The Peabody Orlando Expansion Tower,Orlando,130.4,31,2010,concrete,hotel
Toren,New York City,130.3,37,2009,steel,residential
Marbella Apartments,Jersey City,130.2,40,2003,concrete,residential
Finland House,New York City,130.1,38,1970,concrete,office
225 West Randolph Street,Chicago,130.1,31,1965,,office
Broad Financial Center,New York City,130.1,27,1986,,office
Sheraton Kansas City Hotel at Crown Center,Kansas City,130,45,1980,steel,hotel
AMA Building,Chicago,130,30,1990,steel,office
500 Brickell East Tower,Miami,129.9,42,2007,concrete,residential
500 Brickell West Tower,Miami,129.9,42,2007,concrete,residential
Eugenie Square,Chicago,129.9,42,1972,concrete,residential
The Spires,Houston,129.9,40,1983,concrete,residential
The Carlyle,New York City,129.9,38,1931,steel,residential / hotel
The Vue at Lake Eola,Orlando,129.9,35,2007,concrete,residential
Milwaukee Center,Milwaukee,129.9,28,1988,concrete,office
The Promenade,New York City,129.8,37,1987,concrete,residential
Fairmont Hotel,Chicago,129.8,37,1987,concrete,hotel
The Rushmore,New York City,129.5,41,2008,concrete,residential
Avenue,Charlotte,129.5,36,2007,concrete,residential
Blue on the Bay,Miami,129.5,36,2005,concrete,residential
116 John Street,New York City,129.5,35,1931,,office
ITT Building,New York City,129.5,34,1960,steel,office
Atlanta Plaza I,Atlanta,129.5,32,1986,,office
1835 Market Street,Philadelphia,129.5,29,1986,steel,office
The Royale,New York City,129.5,42,1986,,residential
Yorkville Towers,New York City,129.5,42,1975,concrete,residential
Two Worldwide Plaza,New York City,129.5,38,1989,,residential
600 Lexington,New York City,129.5,36,1985,,office
1201 Walnut,Kansas City,129.5,30,1991,,office
Sky55,Chicago,129.4,40,2006,concrete,residential
Grand Hyatt San Antonio,San Antonio,129.3,34,2008,concrete,office / hotel
Harbor Club East,San Diego,129.2,41,1992,concrete,residential
Harbor Club West,San Diego,129.2,41,1992,concrete,residential
RSAâ€“BankTrust Building,Mobile,129.2,34,1965,,office
Time Warner Building,New York City,129.2,33,1947,steel,office
Whitehall Building Annex,New York City,129.2,31,1911,steel,residential
One PNC Plaza,Pittsburgh,129.2,30,1972,steel,office
Mortimer B. Zuckerman Research Center,New York City,129.2,25,2008,steel,office / hospital / other
1800 Club,Miami,129.1,40,2007,concrete,residential
Rio Condominium & Spa,New York City,129,39,1986,concrete,residential
VUE at Brickell,Miami,129,36,2004,concrete,residential / office / retail
Fifth Third Center,Cincinnati,129,32,1969,steel,office
Brickell on the River South Tower,Miami,128.9,42,2007,concrete,residential
ICON at South Beach,Miami Beach,128.9,42,2004,concrete,residential
Palms Casino Hotel,Las Vegas,128.9,42,2001,concrete,hotel / casino
Murray Hill Mews Apartments,New York City,128.9,36,1974,,residential
Wells Fargo Center,Sacramento,128.9,30,1992,,office
Rio Masquerade Tower,Las Vegas,128.9,42,1997,concrete,hotel / casino
195 Broadway,New York City,128.6,29,1922,steel,office
Wells Fargo Center,Salt Lake City,128.6,26,1998,steel,office
Archstone Chelsea,New York City,128.6,36,2004,concrete,residential
180 Riverside Boulevard at Trump Place,New York City,128.6,40,1998,concrete,residential
Moana Pacific East Tower,Honolulu,128.5,46,2008,concrete,residential
Moana Pacific West Tower,Honolulu,128.5,46,2008,concrete,residential
2020 North Lincoln Park West,Chicago,128.3,39,1971,concrete,residential
45 East 89th Apartments,New York City,128.3,38,1969,,residential
Gracie Mews Apartments,New York City,128.3,36,1980,,residential
489 5th Avenue,New York City,128.3,34,1970,,office
2 Broadway,New York City,128.3,32,1959,,office
CenturyLink Building,Minneapolis,128.3,26,1932,steel,office
One Sutton Place North,New York City,128.2,41,2003,concrete,residential
Two Sutton Place North,New York City,128.2,41,2014,concrete,residential
Skybridge,Chicago,128.2,39,2003,concrete,residential
Market Tower,Indianapolis,128.2,32,1988,concrete,office
2 Columbus,New York City,128,41,1998,concrete,residential
The Infinity II,San Francisco,128,41,2009,concrete,residential
Vantage Pointe Condominium,San Diego,128,41,2009,concrete,residential
Park Place on Peachtree,Atlanta,128,40,1986,concrete,residential
110 William Street,New York City,128,32,1958,,office
400 South Tryon,Charlotte,128,32,1974,,office
PNC Plaza,Louisville,128,30,1971,concrete,office
Justice Center,Cleveland,128,26,1977,steel,office / government
Brooks Towers,Denver,128,42,1968,,residential
The Grande North at Santa Fe Place,San Diego,128,39,2005,,residential
The Grande South at Santa Fe Place,San Diego,128,39,2004,,residential
Panorama Tower I,Las Vegas,128,32,2006,concrete,residential
Panorama Tower II,Las Vegas,128,32,2008,concrete,residential
JPMorgan Chase Building,San Francisco,128,31,2002,steel,office
1330 Post Oak Boulevard,Houston,128,30,1983,,office
LDS Office Building,Salt Lake City,128,30,1973,steel,office
2828 Peachtree Luxury Condominiums,Atlanta,127.9,33,2002,concrete,residential
Federal Building,Cleveland,127.7,31,1967,steel,government
100 East Pratt Street,Baltimore,127.6,28,1992,steel,office
Hokua at 1288 Ala Moana,Honolulu,127.4,40,2006,concrete,residential
Oakbrook Terrace Tower,Oakbrook,127.4,31,1986,composite,office
Pacifica Honolulu,Honolulu,127.4,46,2012,concrete,residential
Axis on Brickell North Tower,Miami,127.4,40,2008,concrete,residential
Axis on Brickell South Tower,Miami,127.4,40,2008,concrete,residential
The Paramount,San Francisco,127.4,40,2002,precast,residential
80 Broad Street,New York City,127.4,36,1931,steel,office
Center 600 Vine,Cincinnati,127.4,30,1984,,office
Pacwest Center,Portland,127.4,30,1984,composite,office
Nauru Tower,Honolulu,127.1,44,1992,concrete,residential
Alta at K Station - East Tower,Chicago,127.1,41,2010,concrete,residential
Hidden Bay 1,Aventura,127.1,40,2000,concrete,residential
First National Bank Building,St. Paul,127.1,32,1931,steel,office
Aramark Tower,Philadelphia,127.1,31,1984,,office
The Pinnacle at Symphony Place,Nashville,127.1,29,2010,concrete,office
Humana Building,Louisville,127.1,27,1985,steel,office
Centre Square I,Philadelphia,127,32,1973,,office
Providian Financial Building,San Francisco,127,30,1983,steel,office
Ko'olani,Honolulu,126.8,47,2006,concrete,residential
Ruppert House Apartments,New York City,126.8,42,1975,,residential
Denver Place South Tower,Denver,126.8,34,1981,,office
1350 Avenue of the Americas,New York City,126.8,33,1965,,office
Crown Building,New York City,126.8,25,1921,steel,office
Orange County Courthouse,Orlando,126.8,24,1997,concrete,government
Galaxy Towers 1,Guttenberg,126.5,44,1976,concrete,residential
Galaxy Towers 2,Guttenberg,126.5,44,1976,concrete,residential
Galaxy Towers 3,Guttenberg,126.5,44,1976,concrete,residential
2 East Erie,Chicago,126.5,39,2002,concrete,residential
Hartford Plaza South,Chicago,126.5,33,1971,,office
Northern Trust Building,Chicago,126.5,31,1974,,office
Warner Plaza III,Los Angeles,126.5,25,1991,,office
RSA Towers,Montgomery,126.5,22,1996,,office
10 East Delaware,Chicago,126.4,35,2010,concrete,hospital
MCI Center,Los Angeles,126.3,33,1973,steel,office
Grolier Building,New York City,126.2,33,1958,,office
120 Park Avenue,New York City,126.2,26,1982,,office
One Broadway on Brickell,Miami,126,36,2005,concrete,residential / retail
Three Embarcadero Center,San Francisco,126,31,1976,steel,office
Two Embarcadero Center,San Francisco,126,31,1974,steel,office
Bank of America Center,Tulsa,125.6,32,1967,,office
Advanced Equities Plaza,San Diego,125.6,23,2005,steel,residential / office
The Westin New York Grand Central Hotel,New York City,125.6,41,1981,,hotel
280 Park Avenue,New York City,125.6,31,1962,,office
Eddie Bauer at Lincoln Square,Bellevue,125.6,28,2007,composite,office
Ashton,Austin,125.5,36,2009,concrete,residential
Two Penn Plaza,New York City,125.5,29,1968,,office
1 Metrotech Center,New York City,125.4,23,1992,,office
One SeaGate,Toledo,125.3,32,1982,,office
One Shoreline Plaza South Tower,Corpus Christi,125.3,28,1988,,office
505 5th Avenue,New York City,125.3,26,2006,concrete,office
31 West 52nd Street,New York City,125.2,30,1985,,office
425 Lexington Avenue,New York City,125.2,31,1987,,office
MoMo,Chicago,125.1,32,2008,composite,residential
Niels Eperson Building,Houston,125.1,31,1927,steel,office
52 East End Avenue,New York City,125,40,1987,concrete,residential
1280 West,Atlanta,125,38,1989,,residential
Silver Legacy Resort & Casino,Reno,125,38,1995,concrete,hotel / casino
National City Center,Cleveland,125,35,1980,concrete,office
Chemed Center,Cincinnati,125,32,1990,concrete,office
One City Centre,Houston,125,32,1961,steel,office
595 Market Street,San Francisco,125,30,1979,concrete,office
1100 North Lake Shore Drive,Chicago,125,40,1979,concrete,residential
641 Lexington Avenue,New York City,125,32,1964,,office
110 Tower,Fort Lauderdale,125,30,1988,,office
Lexington Financial Center,Lexington,125,30,1987,steel,office
Regional Enterprise Tower,Pittsburgh,125,30,1953,steel,office
Greater Hudson Store,Detroit,125,29,1911,steel,office / retail
Winston Tower,Winston-Salem,125,29,1966,steel,office
One Financial Plaza,Providence,125,28,1973,,office
Bob Lanier Public Works Building,Houston,125,27,1968,,office
Foley Square Federal Courthouse,New York City,125,27,1994,,government
Citylights at Queens Landing,New York City,124.9,42,1997,concrete,residential
Westin Building,Seattle,124.7,34,1981,steel,office
Pfizer Building,New York City,124.7,33,1961,,office
Nashville Life & Casualty Tower,Nashville,124.7,30,1957,steel,office
1270 Avenue of the Americas,New York City,124.7,31,1932,steel,office
Museum Tower,Chicago,124.6,38,2006,concrete,residential
The Plaza in Clayton Residential Tower,Clayton,124.5,30,2002,concrete,residential
909 3rd Avenue,New York City,124.4,33,1967,,office
One Tabor Center,Denver,124.4,32,1984,,office
Malibu East,Chicago,124.4,45,1970,concrete,residential
1410 Broadway,New York City,124.4,35,1931,steel,office
475 Park Avenue South,New York City,124.4,34,1969,,office
411 East Wisconsin Center,Milwaukee,124.4,30,1985,,office
300 North Meridian,Indianapolis,124.4,28,1989,concrete,office
Three Nationwide Plaza,Columbus,124.4,26,1988,steel,office
Bank of America Plaza,Fort Lauderdale,124.4,23,2002,concrete,office
Commerce Tower,Kansas City,124.1,32,1965,steel,office
U.S. Bank Center,Phoenix,124.1,31,1974,concrete,office
Rivertower Apartments,New York City,124.1,38,1982,,residential
Murano Grande at Portofino,Miami Beach,124.1,37,2003,concrete,residential
World Trade Center New Orleans,New Orleans,124.1,33,1967,concrete,office / hotel
200 West Adams,Chicago,124.1,30,1985,,office
Two First National Plaza,Chicago,124.1,30,1973,,office
Carbonell Condominium,Miami,124,39,2005,concrete,residential
Aspira Apartments,Seattle,124,37,2010,concrete,residential
1010 Peachtree,Atlanta,124,36,2008,concrete,residential
123 Mission Building,San Francisco,124,29,1986,,office
River House Condominiums,Grand Rapids,123.8,34,2008,concrete,residential
Peachtree Summit #1,Atlanta,123.8,31,1975,,government / office
Benson Tower,New Orleans,123.8,26,1989,concrete,office
Kettering Tower,Dayton,123.6,30,1971,steel,office
River House Apartments,New York City,123.5,28,1931,steel,residential
Lake Shore Plaza,Chicago,123.4,38,1986,,residential
DKLB BKLN,New York City,123.4,34,2010,concrete,residential
World Trade Center,Baltimore,123.4,32,1977,,office
2727 Kirby,Houston,123.4,30,2009,concrete,residential
Wells Fargo Building,Philadelphia,123.4,29,1927,steel,office
Hilton Garden Inn,New York City,123.4,37,2014,concrete,hotel
Hilton Grand Vacations Club II,Las Vegas,123.4,38,2006,concrete,residential
Hennepin County Government Center,Minneapolis,123.2,24,1977,steel,government
1300 North Lake Shore Drive,Chicago,123.1,40,1965,concrete,residential
Knickerbocker Plaza Apartments,New York City,123.1,40,1974,,residential
Miraval Living Condominiums,New York City,123.1,39,1985,,residential
West End Towers,New York City,123.1,39,1995,concrete,residential
Barclay Apartments,New York City,123.1,37,1985,,residential
Riverside Park Community Apartments,New York City,123.1,35,1976,,residential
The Ritz-Carlton Philadelphia,Philadelphia,123.1,30,1930,steel,hotel
Time-Life Building,Chicago,123.1,30,1969,concrete,office
Tower Life Building,San Antonio,123.1,30,1929,steel,office
Bank of America Center,Orlando,123.1,28,1988,,office
Ordway Building,Oakland,123.1,28,1970,steel,office
Johns Manville Plaza,Denver,123.1,29,1978,,office
Fifty South Sixth,Minneapolis,123.1,30,2001,steel,office
The Montgomery,Chicago,123,28,1972,concrete,residential
Embarcadero Center West,San Francisco,123,33,1989,,office
101 Montgomery Street,San Francisco,123,28,1984,,office
Morgan Keegan Tower,Memphis,122.9,21,1985,,hotel
Horizon Apartments,New York City,122.8,42,1989,concrete,residential
Three Lakeway Center,Metairie,122.8,34,1987,,hotel / office
National Westminster Bank,New York City,122.8,30,1983,,office
One Coca-Cola Plaza,Atlanta,122.8,29,1980,,office
One River Place,New York City,122.8,40,2001,,residential
Sapphire I,South Padre Island,122.8,30,2008,concrete,residential
Galter Pavilion,Chicago,122.7,22,1997,composite,hospital
US Bank Tower,Sacramento,122.6,25,2008,steel,office
55 Broad Street,New York City,122.5,31,1967,,office
Nashville City Center,Nashville,122.5,27,1988,,office
Murano at Portofino,Miami Beach,122.5,37,2001,concrete,residential
City Center Square,Kansas City,122.5,30,1977,,office
3000 Town Center,Southfield,122.4,32,1975,steel,office
Four Seasons Residences Austin,Austin,122.3,32,2010,concrete,residential
BMO Plaza,Indianapolis,122.2,31,1988,steel,office
Hyatt Regency Houston,Houston,122.2,30,1972,,hotel
Tower Place 100,Atlanta,122.2,29,1974,,office
Bausch & Lomb Place,Rochester,122.2,20,1995,steel,hotel
The Helena,New York City,122.2,37,2005,concrete,residential
One American Center,Austin,122.2,32,1984,concrete,office
Affinia Dumont,New York City,122.2,37,1986,,hotel
1441 Broadway,New York City,122.2,33,1930,steel,office
Laclede Gas Building,St. Louis,122.2,31,1969,,office
New England SkyScreamer,Agawam,122.1,,2014,steel,observation
The Mercer,Houston,122.1,30,2003,concrete,residential
Tiara Condominiums,Riviera Beach,122,42,1978,concrete,residential
420 East Ohio,Chicago,122,41,1990,concrete,residential
Keystone Building,Boston,122,32,1971,,office
1706 Rittenhouse Square,Philadelphia,122,31,2010,,residential
100 Van Ness,San Francisco,122,30,1974,steel,residential
100 Wall Street,New York City,122,29,1969,,office
Hawaiki Tower,Honolulu,121.9,45,1999,concrete,residential
One Waterfront Tower - Makai,Honolulu,121.9,45,1990,concrete,residential
One Waterfront Tower - Mauka,Honolulu,121.9,45,1990,concrete,residential
Buckingham Plaza,Chicago,121.9,44,1982,concrete,residential
Tribeca Pointe,New York City,121.9,42,1998,,residential
46-15 Center Boulevard,New York City,121.9,41,2013,concrete,residential
Harbor Towers I,Boston,121.9,40,1971,concrete,residential
Millennium Park Plaza,Chicago,121.9,40,1982,concrete,residential / office
Oro Condominium,New York City,121.9,40,2008,concrete,residential
777 North Michigan,Chicago,121.9,38,1964,concrete,residential
Ocean Palms Phase I,Hollywood,121.9,38,2006,concrete,residential
Avondale Center,Chicago,121.9,36,1980,,office
Clark Tower,Memphis,121.9,34,1971,,office
Fitzgeralds Casino & Hotel,Las Vegas,121.9,33,1980,,hotel / casino
Mosaic I,Dallas,121.9,33,1959,,
Westin-St. Francis Hotel Tower,San Francisco,121.9,32,1972,,hotel
One Logan Square,Philadelphia,121.9,31,1983,concrete,hospital / office
150 Fayetteville Street,Raleigh,121.9,30,1991,,office
Tower on the Maumee,Toledo,121.9,30,1970,steel,abandoned
HSBC Tower,New York City,121.9,29,1985,,office
Monarch Place,Springfield,121.9,26,1989,,office
SunTrust Plaza,Richmond,121.9,26,1983,,office
The Kingsley,New York City,121.9,42,1984,,residential
The Stanford Condominium,New York City,121.9,42,1986,,residential
420 West 42nd Street,New York City,121.9,41,2001,concrete,residential
One Archer Lane,Honolulu,121.9,41,1998,,residential
Tracey Towers Apartments I,New York City,121.9,41,1974,,residential
Imperial Plaza,Honolulu,121.9,40,1992,concrete,residential
Bard-Haven Tower I,New York City,121.9,39,1971,,residential
Bard-Haven Tower II,New York City,121.9,39,1971,,residential
Bard-Haven Tower III,New York City,121.9,39,1971,,residential
The Saratoga,New York City,121.9,39,1985,,residential
Helmsley Medical Tower,New York City,121.9,36,1987,,office
The Chatham,New York City,121.9,34,2000,concrete,residential
The San Remo,New York City,121.9,27,1931,,residential
320 South Boston Building,Tulsa,121.9,22,1928,steel,office
875 3rd Avenue,New York City,121.8,29,1982,,office
Southwestern Telephone Building,St. Louis,121.7,26,1926,steel,office
River View II,Chicago,121.6,32,2004,concrete,residential
2000 Market Street,Philadelphia,121.6,29,1973,,office
Magnolia Bldg.,Dallas,121.6,27,1923,,
600 Fifth Avenue,New York City,121.6,26,1952,,office
75 Livingston Street,New York City,121.6,32,1926,steel,residential
1301 Fannin Street,Houston,121.6,25,1984,,office
Four Seasons Hotel & Residences,San Francisco,121.3,40,2001,,residential / hotel
Brooklyn Renaissance Plaza,New York City,121.3,32,1997,,office
One Congress Plaza,Austin,121.3,30,1987,concrete,office
Capitol at Chelsea,New York City,121.3,37,2001,concrete,residential
Hamilton Apartments,New York City,121.3,37,1986,,residential
MTA Building,Los Angeles,121.3,26,1995,,office
One Maritime Plaza,San Francisco,121.3,25,1967,steel,office
James House,Chicago,121.3,43,1971,concrete,residential
Nebraska State Capitol,Lincoln,121.2,22,1932,steel,government
OHM,New York City,121.2,34,2009,concrete,residential
Westin Seattle South Tower,Seattle,121,40,1969,steel,hotel
Rockefeller University Scholars Building,New York City,121,37,1988,,residential / education
One World Trade Center,Long Beach,121,30,1989,concrete,office
1900 Avenue of the Stars,Los Angeles,121,27,1969,,office
Qwest Tower,Phoenix,121,25,1989,,office
10 Park Avenue,New York City,120.9,28,1931,,residential
One Devonshire Place,Boston,120.7,42,1983,,residential / office
Cityfront Place,Chicago,120.7,40,1991,concrete,residential
Harbor Towers II,Boston,120.7,40,1971,concrete,residential
Ariel East,New York City,120.7,38,2007,concrete,residential
333 North Michigan,Chicago,120.7,34,1928,steel,office
10 Rittenhouse Square,Philadelphia,120.7,33,2009,concrete,residential
45 Broadway Atrium,New York City,120.7,32,1983,,office
One Exchange Plaza,New York City,120.7,32,1982,,office
One Commerce Square,Memphis,120.7,31,1973,,office
999 Peachtree,Atlanta,120.7,28,1987,,office
Metcalfe Federal Building,Chicago,120.7,27,1991,concrete,government
Five Hundred Capitol Mall,Sacramento,120.7,25,2009,steel,office
Armada Hoffler Tower,Virginia Beach,120.7,23,2002,,office
Two Alliance Center,Atlanta,120.5,25,2009,steel/concrete,office
The Pearson,Chicago,120.5,35,2003,concrete,residential
Walton Colonnade,Chicago,120.4,44,1972,concrete,residential
The Plaza on Dewitt,Chicago,120.4,43,1966,concrete,residential
Evans View,New York City,120.4,39,1985,,residential
The Aldyn,New York City,120.4,38,2011,concrete,residential
Tremont Plaza Hotel,Baltimore,120.4,37,1967,,hotel
Westin Hotel at Copley Place,Boston,120.4,36,1983,,hotel
Mayfair Renaissance,Atlanta,120.4,35,2002,,residential
The Concorde Hotel,New York City,120.4,35,1985,concrete,hotel
The Grand Sutton,New York City,120.4,35,1990,concrete,residential
WaterMarke Tower,Los Angeles,120.4,35,2009,concrete,residential
1000 Town Center,Southfield,120.4,28,1989,,office
The Gallagher Centre,Itasca,120.4,26,1991,concrete,office
Northwestern Mutual Tower,Milwaukee,120.4,19,1990,,office
4 Metrotech Center,New York City,120.1,25,1993,,office
Millennium Tower Residences,New York City,120.1,35,2007,concrete,residential
Place 57,New York City,120.1,34,2006,,office
Carillon Tower,Charlotte,120.1,24,1991,,office
